Riot Games Name,Riot Games Tag Line,Summoner Level,Summoner Id,Summoner Name,Summoner Points,Summoner Rank,Summoner Wins,Summoner Losses,Is Veteran?,Is Inactive?,Is Fresh Blood?,Is Hot Streak?,Summoner Tier
huhugi26,VN2,651,kxweycy9Hj9Vz0wbCSwFpktywkw1fu2wDWx7rB-DxB484G2Y8FqLp-svNg,huhugi26,344,I,110,87,False,False,False,False,Grandmaster
BurNIng,燃烧的心,483,yQzJ13zjAFxHCVuEmqBNcBH5rxly5VfmgF9bLsKxVEqaGdgJgG47lRRQpw,Quýt Hallabong,408,I,156,129,False,False,False,False,Grandmaster
Ban Ni Chon,VN2,2,YeaVTwRyaRsn9EFJeYE880heko6sIy4Xu2F6lJO4oL396qBm2_wJ2fIchQ,Ban Ni Chon,303,I,161,130,False,False,True,True,Grandmaster
Bae Suzy,mdp,232,Jths1GmoRQyfyLTBYhOm4JqRPa0d0RQxcqYtdX47PyIybveEn3GVpadQMQ,Mạc Đông Phong,267,I,78,65,False,False,False,False,Grandmaster
Dee,3778,45,YgDmWzc1ZgofuuCOKEcqFH1pNabshrVeqBc7qrhHhFVI4XLw9KpyYalv4Q,GameSắpSập,317,I,130,104,False,False,True,False,Grandmaster
Yor Dâu,1110,588,-PnhHsJ3yQTjIes8uqZEF2IVbgOEBA4vz0fO-eZfErOlFBG5OobJZTG1fg,Yor Dâu,261,I,127,87,False,False,True,False,Grandmaster
1900,1000,642,nUhGFXPLXZtLHe6JyyLkX6PBfvl-2tqKoJvGjW8zgkWHnhP4ZfqEUUsvFA,Em Đạt thợ rèn,457,I,125,80,False,False,True,False,Grandmaster
TắtTiếngChơiGame,2670,23,fYV44X4TACt2M3juyRT8vL2v27eMBVS9Ip2qeKRl78A-d80P3YO_c3HDvg,Tắt tiếng leo TĐ,283,I,105,75,False,False,False,False,Grandmaster
VN DVH TFT,VN2,109,apEgAe-fYSn_1RfzOaNd1taYiLXpm3_jIvaHpQqvQgE4PjwfbhNe_h2hbw,VN DVH TFT,233,I,103,59,False,False,True,True,Grandmaster
Dũng Hà Lan,12345,316,PXuddNG1erEBI3BUChHb0Tbzje0ju2nRbdzKI-CbWXZ0Zl7RrQGccIz15g,Dũng Hà Lan,294,I,75,54,False,False,True,False,Grandmaster
Cronuss,9927,166,JShfgkvwIqHJ4YT65SsxGJEIYogEY9dBEbWChwOO7RAYl6yMDBbzYxRpHg,Cronus,251,I,93,58,False,False,True,True,Grandmaster
Libur,LMAO,571,OpkBPTmxNMeWHjHQhoEytAugLlDo248awrfWhHAzVMgWdfTNFLA1wRr59Q,Libur,508,I,139,115,False,False,True,True,Grandmaster
Quang Anh,01996,11,nLRkUfVeK_uIEkoSsw12j9W7tugMsmUYO31uzFDblMsSVdvDRtHni5JtXQ,QU4NG ANH ĐÂY,318,I,199,170,False,False,True,False,Grandmaster
Fallen,50Y1,1,v7gQB_kP-9E2RSILYJ4HpQnuwcvnZhtn32mNIzMmWxFHHmtAZDZfelo30w,,255,I,133,103,False,False,True,True,Grandmaster
TSS V,0410,129,hRjEXrSSmb9dNIkl94UA0e4Y0-TbDSH1z76XNx5TQxsTQd-scjvG3ioOLg,TSS V,264,I,89,53,False,False,True,False,Grandmaster
KidsKids,KidsK,31,AJefBEw6lK7wqci2feugypgB3JD3USBjaEN6hTjebSHOejIcsw1bBRU5Hg,KidsKids,245,I,173,134,False,False,True,False,Grandmaster
Days Of Summer,17015,372,5IpxxTdzB3qP_TpDJPYVl45Y9OTB41c-8oVNJCwmOUAJZGiIuqmI5PqTow,Nín Đi Bố Gánh,276,I,201,160,False,False,True,True,Grandmaster
Spr1ngForest,SF03,198,woYrrBK8zktVa_98BvSmSYkOiDKgj_evme69W1TkTLjH4KO5dDKWgemdlw,Spr1ngForest,340,I,79,43,False,False,True,False,Grandmaster
Master mùa 10,VN2,1,Mm8rIeG22lkBT-ECc0WSGe2Eg6DFcMPRV3Ydw-ijcvNHro1923Te7bjrzw,Master mùa 10,306,I,106,63,False,False,True,False,Grandmaster
H 21 14 7,yolo,358,xMhwQchAhBZ1zrtR6FnEUeR4HFzZgogRB3lXS6sQhIRxmpwrYu_4scdT6w,con tim co don,340,I,105,78,False,False,True,False,Grandmaster
KaitouC,2003,38,0lvwyxLWUbQhd5XRx5lXvzKazxz0XqJx_jt2UaC2ojhIZZoRVV--mCx0Qg,KaitouC TFT,447,I,207,185,False,False,True,False,Grandmaster
SameHz,2163,543,UImaE4euVEP71gDLEXvRbYVBFZvdKuuUKBl4ObArL_4tvmxZL9Tl1J4yaA,CộngHòaSegg,258,I,190,165,False,False,True,False,Grandmaster
JVCP,2003,35,weGHtoF5oiJa06zUbZzI3kbTNRFAJZ3QYsgRLhxtNqjMcuOgzJw3ktmz9A,JVCP,305,I,150,131,False,False,True,False,Grandmaster
VIEneyU,0101,292,ltsDgoDuRTVhPYw6bFHyQlI7fzZdSgqp0--JI4_ptRYJXJgSIoPCWsNkpw,dzai hay tệ,426,I,172,137,False,False,True,False,Grandmaster
rat met nguoi,VN2,383,NLPllIAybCX8DcPOXDmHza5mUawqMd3kwU9XdBOTxoRB_lcZH34PRvF2cA,rat met nguoi,405,I,158,121,False,False,True,False,Grandmaster
Hansell 2015,VN2,537,YINLDpUnXlYCHCiaBatV0Ekeo76SAAJhsxZqtxEPl-hWwlhBlkQqND89RQ,Hansell 2015,234,I,124,88,False,False,True,False,Grandmaster
i8 Emoco,binh,453,VuO1Fjr81vvcGdcMhRIEFjdIAgSwPq7ZCnlf_f01UGjBQoDhgSz30sKATw,Fanboizz BroiBéo,401,I,214,173,False,False,True,False,Grandmaster
Eve,Sumi,332,mAbJ-25TS4YpNtm9GX5S7zF2PBmV-u73LsIA9syX_ImjQzb0A__h7sXf7w,Cyd,268,I,210,172,False,False,True,False,Grandmaster
Duk1ee,8296,6,m4pLUfFTWQTi3DwquzWwN7pC8xkq92wulg9RJ87iT-YG5PWhdzkF_NT8Gg,Duk1ee,311,I,158,132,False,False,True,True,Grandmaster
Only Khánh,3108,128,CMQ7LjoeTAuYCo36shAZNb0TP1i0pBFA4nVB0XIqvzAuGG935y6_yPraUA,Mimms,268,I,136,108,False,False,True,False,Grandmaster
hungdeivoyageur,xyz,288,He0vdmMtCIQ29lNwAvoWeuQfcIiS4HA-gRNE92DWhZ6zoQMZeZ0YSAgLrg,Thợ Trekking,512,I,155,118,False,False,True,False,Grandmaster
Coolads,2501,354,tmyXAG0-5AVgOucH5PTyYjXHbl7rwFyzoBrJa7pOptIC_wRktOqoR_ToUw,Coolads,242,I,183,154,False,False,True,False,Grandmaster
Trúc Và Lux,2806,444,vZICCvJgigR9z_liSYSk7P5kA7Y-v9ZbgZv4LxACxbo2g9aXU0pfea2raA,Trúc biết xài R,244,I,88,53,False,False,True,False,Grandmaster
ra gì đánh nấy,2123,455,TTdKhbRFkyni2C0tP1FDL9dmJ-DIrrIXKrnyYJLJ2GnZorSDXXVlK2Gi-A,game lz ep chet1,412,I,304,284,False,False,True,False,Grandmaster
LKDui,1009,172,9wi11WrGuVOe78n553Zfx9hZ_dlZ50N9eHnod7rDMnRtaBlSkBkkmRFt-g,LKDui,275,I,113,82,False,False,True,False,Grandmaster
Luv BaeSuzy ,VN2,220,bMuROCB2ffAEmfiSenXNgY8Onu5Qf1KKYTt0Oisn0GsBgroveTuoD2FskA,Luv BaeSuzy,396,I,101,59,False,False,True,False,Grandmaster
Asinnt,Black,413,xH7BA0shxeTWt1JK0nhHg9F6KJNlOVbzbud9JDCIOBgaqT4E0sCZM-Jldg,ÄsinnT,327,I,140,106,False,False,True,True,Grandmaster
VN Bear,1998,113,ftwFj_XAErXkYlpNF2uUDZNzPlBWnfLcIzqmrRcKHDKFVBeHSBtRtzsaPg,FG Ice Bear,338,I,116,83,False,False,True,False,Grandmaster
lnv0k3r,2509,1,efVzA9wYaZfik3B0BJrPknffUta0nS2Uxympim7HmOg5O8yPRpK38s720Q,lnv0k3r,257,I,120,96,False,False,True,False,Grandmaster
FH Sam,1997,289,C6564F1nBHyrADC3M5YaXsq2ZHujn7vBDgvN9ZIQC3oZwlfxqPwY1Va7Rw,Tanee coming,279,I,111,96,False,False,True,False,Grandmaster
Suku,HuyMe,43,22yG03A_rZfFoWGvh7tZiFM8ZKRXWBOMiUPEaGNh2iFQLeVmLRNSQQtZmQ,HuyMeLaTao,463,I,304,271,False,False,True,False,Grandmaster
bqxyz,VN2,316,JkvHbPHL4GJMIj8NR9D_Zit2ksSlJ3QAQVkSsI1m6Cx0W_Hn-XiJCr0epA,bqxyz,268,I,124,92,False,False,True,False,Grandmaster
19th Novemberr,VN2,3,Mhq1VCIqYDWzYlzCLvpjbvgh9NnwxhxiT9j9sn4dkEPhTc01NUGx1QP79w,19th Novemberr,475,I,115,92,False,False,True,False,Grandmaster
K1 NoaTTTT,Toan,517,kq62lqTcTLy1J2Wm3fEe5OwZLikAbhZTvOAJI5JIoZWoy1LFJOKZYfQVhg,K1 NoaTTTT,431,I,94,62,False,False,True,True,Grandmaster
anh suy quaa,VN2,231,xAHywBIISPjLDHMCKFu6VwUOqpzx6k1QmP-tQtQc5L4walQtp3mSaIHMoA,anh suy quaa,326,I,113,69,False,False,True,False,Grandmaster
Quisss,VN2,528,SDZj7N4aqXXBNorVCWc4obOV0HNWgOjbjm9FQkS7_qnePDLYDWpFE13BBQ,Quisss,411,I,130,97,False,False,False,False,Grandmaster
Võ Đế,1986,242,pZp7puGKpGpq-7lF-BN5fGlzuH-sPbcnYHVrJxuvrbdZlX8hjCGG8_R6xQ,KR JGKING,265,I,85,49,False,False,True,False,Grandmaster
TrườngThoại,VN2,166,LwUGitaoEXnwvzQYNkcvQDP_bd74PvqY_e1nVoPeXqT2u1tI61neabZ7_A,CTT aka GOW,292,I,96,69,False,False,True,True,Grandmaster
Em Văn vui vẻ ,VN2,580,ZlkrfmQIJJX8t_QHT76W449WySxS8t-PFxsMIqdwRVCEKVnarNqrCCijDQ,Em Văn vui vẻ,346,I,155,117,False,False,True,False,Grandmaster
SpookyCookies,4132,242,tFLEYuYS7YGQkqARYXImTvVs1vw4LNaebeboYXHAChavZpMI7xh8rMvK5g,SpookyCookies,331,I,71,33,False,False,True,True,Grandmaster
JoLakaLB,VN2,1,YUhN8jxj-7KW5Bxyxe_1bqS2LKiWkunYRv8joAKCJBQNHXujDr1_wjeM5w,JoLakaLB,305,I,169,133,False,False,True,False,Grandmaster
Bác Sĩ Siêu Âm,cdha,7,qAowl72kz8dh0RWcE4J4msItM2qVOwhXuW4O9HRfmR4d1Xg-w9lZK8ZZAw,Bác Sĩ Phi,439,I,151,102,False,False,True,False,Grandmaster
Charybdis,2210,535,q-QGdcjWl5LA2rGWkDGFWn8AyOCBL17QUoqzaGKOQbyWtnLl0eEELdaFrQ,Charybdis,447,I,129,94,False,False,True,False,Grandmaster
20  October 99,VN2,69,JcVXNXEokKCmMCVTeXn2qJEx03j6dH6tQ6_JQmQk3W3e64Zs3ON6tmpdhw,20  October 99,279,I,112,94,False,False,True,True,Grandmaster
lynx doc than,VN2,1,f3WXhbpR3tLOnLW7IGhV4UEZ_txbEaSzJNhfHx-zEvD6Rgpr1dZ1EDbFjw,lynx doc than,284,I,113,91,False,False,True,True,Grandmaster
Con Mều,hung,562,vQN6wYxfT_jdTUQU5FmuStldWNHqfisYtf2qTHmfbSpcoBHHFKkee9Pa8g,Con Mèu,411,I,128,107,False,False,False,True,Grandmaster
quelua,8986,490,rBOIt-w8sPpnP9fvoRHy9G3K53d1XjTqpZPR09BOpo_t_bEZ0EO4zlcLzA,Messi Is 8,303,I,142,120,False,False,True,False,Grandmaster
Xin cái Top ONE,1909,13,2-CBh2M5Sfj2SoggXqNa6iab5quA3Dx10xc1jRl3VOJnd2OucIIfGUJWjg,Xin cái TOP ONE,366,I,171,135,False,False,True,False,Grandmaster
PATO Sun,VN2,510,AwtETxxl6EPRbkrJ89kA-9JEfoXvm7xzScAZNuY7z6KMNxtMZcJDMD7eng,PATO Sun,439,I,130,95,False,False,False,True,Grandmaster
Duellinggame,LINK,1,byCJAORBPb0d95kvthn1O2DQ8HjyeMErH7c0M9FgJEnRNvrDtwsDaI1H2A,,251,I,127,96,False,False,True,False,Grandmaster
1iiiiiTFT1VN,VN2,76,MA8tiDwUoWr_xZv31G64bmtDWiJoY6gidI7pz4UPn0TaZEqybgoiMW4dQw,1iiiiiTFT1VN,352,I,140,92,False,False,True,False,Grandmaster
Kỳ Thủ Hồng Šơn,1202,109,1fEVUreSiAihcqCLb03dHvl_THkKt0PmaF5xQdtYwPPP3IcHSyrjSKYxFQ,Kỳ Thủ Hồng Šơn,504,I,107,76,False,False,True,False,Grandmaster
130792,VN2,1,kHt_76LK0FSIkPoo9WpBmtjcBVgzQckb9-Elou_LQLWlx8-P2rGZdlAOsw,130792,480,I,137,111,False,False,True,True,Grandmaster
Ezreal,1st,604,Mm-gXK0YSCj1bGfoJOiPS_EI_IC-NOc40pC4lQkA-OTaoO-bQCqpCdZGyw,Wish,307,I,167,130,False,False,False,False,Grandmaster
diem tinh boy,1005,533,4KHeotr0C4j4X0EJpLREl4RBugmD0BiFYJWhQE7lldFPd89zvOK3t8oLDg,diem tinh boy,415,I,98,81,False,False,True,False,Grandmaster
VấpCỏHôiPen,8172,415,geng87fP9Qi2jFwaVctSx3udmrfo0Fo6kQBCumgmPIFpR1r2h1_RtTB0VQ,VấpCỏHôiPeñ,234,I,252,228,False,False,True,False,Grandmaster
Em Huy 666,666,382,fO9YFIgaEfM3oM689Z8cxj9zlq4XrF7_wxEGjOY6J72rLUyE83Q9vUsgKg,Em Huy Work Hard,303,I,103,85,False,False,True,False,Grandmaster
Call115,C115,252,DUgscCYSo7eN4L6ARnZKolEbbPNe6JPuuFbO_tTBhFv1H9nPwHCjbFZw3A,Call115,477,I,99,68,False,False,True,False,Grandmaster
đỗ giang nam,VN2,141,Ciz9MB2saGJP1SaygLr8yW9QdIc047ASo7Ew4Tij07CjQsdQ7zACkrO7iw,đỗ giang nam,299,I,150,139,False,False,True,False,Grandmaster
Chot Tf,VN2,317,g3ELraa1tbxE8Sr64dGByF5p7BSrhwWVmTFAqnv0Ke9DFAJuIsK3Ir23Yw,Chot Tf,369,I,89,59,False,False,True,True,Grandmaster
FS OneDayForLove,2306,187,gtsTxeWLshpQzsr_oIqQd7lYcMyrTrwZgcjnq5zLDlAMuoeB4JDAUMf7NQ,One Day For Love,491,I,276,227,False,False,True,False,Grandmaster
Ní Vô Trăng,VN2,62,ojYleTgOuNn0XsOZC-aL-JXE4jK8oA451DM-7svHFu5D8goPW7B_onC2Wg,Ní Vô Trăng,328,I,168,158,False,False,True,False,Grandmaster
quả cam khó calm,VN2,74,9bS52O1pR_016zVmixtOFoYVqf5WIy3LZujm2JdXMQk-XfpXeU4XM6xkIg,quả cam khó calm,508,I,143,113,False,False,True,False,Grandmaster
HocReact7Nghiep,VN2,322,xOKfwigF2ekI71qh3rwZbITMZFsVJhoLr6Ar9eth5E6b8zBh5kRdjsqHfw,Jigsaw V,460,I,244,211,False,False,True,False,Grandmaster
KaitoAccor,1608,642,hcPFIeBKYjoy_EOcK49dYvikp6uQ78Ah2K0WYVQ9zzAKihSSA_Ozwwb4sQ,Yharnam Hunter 0,262,I,104,81,False,False,True,True,Grandmaster
toidaidot111,VN2,10,4QmVtCgWP_yXjEGGvNeAwhIttULMSjiuD_UH_djiekAgkQO4MdG2yZIZPA,toidaidot111,299,I,138,119,False,False,True,False,Grandmaster
Em Tinn,13059,47,gAPwEp-LHa_O8dEC-TMh6AXczKcXg3ihagC3vkdKZ2dJS25sUaBSosLWLg,Em Tinn,487,I,121,73,False,False,False,False,Grandmaster
sDOTs,VN2,301,PbnCtE04PvBIgmv58xnOFUtgZf4-x7q5fuSiPzsrhALCBPYe9rvRQNnWBg,sDOTs,300,I,186,171,False,False,True,False,Grandmaster
Thế Tài 2001,VN2,480,Vndd8-pMcVy3jOBODxXPWuiShINHP5uSXB7lfIDZ9cWT6daAfXS566zuJA,Thế Tài 2001,232,I,212,215,False,False,True,False,Grandmaster
duonglam273,VN2,2,ebZREtxLwrlr--8oNwHzUKW7tJMB6QNMD9iqMYz-Rpg3zqvGveEvs43KvQ,ATLangQuang,352,I,281,265,False,False,True,False,Grandmaster
congiandethuong,VN2,367,t15K7vUnrkIG64O-zABQ-JvLNSlyCcm6Z6TEHbUmTHQA2fRy9MYnl4-12w,congiandethuong,234,I,155,150,False,False,True,False,Grandmaster
syz,bdvt,5,XuTyN3liegTdczpp9pgLF5BJEqmHbGGY6iTLltnyQCBHy4Rn_N5wuRFIjg,1992000D,439,I,93,68,False,False,True,False,Grandmaster
Furina,Fuina,1,RAO87hRxC01AhzDX1T6g8lfYdNv6OxwdF0LPndS9aJE-jKYjSbkOTwuYsw,,268,I,86,69,False,False,True,False,Grandmaster
Ơ KÌA Ca Ca,1214,96,fP3NW29npNqWxNIrg-JroqtG1yuUDRVco9m1LA2zu4j8NtL8N4_fR9h8Vg,Ơ KÌA CA CA,266,I,136,111,False,False,True,False,Grandmaster
OnechampSamira,2004,83,JCOqkvDChNMjkKPYcfDOAYvDCwvIuBtztNlyXEtPkeUwrvqF9sxlnRhPKg,Chucky,355,I,143,123,False,False,True,False,Grandmaster
V O X L,VN2,14,cso8-CLZ0pDLpkBfQ7xs9mdigitjiqcs3GVvtLsfNsohwajY6vXXlIOWFA,V O X L,239,I,142,104,False,False,True,False,Grandmaster
QUOCVERTU1,vertu,13,KLqKUJrD3Zy9FMuasNyqdykQRQD3X5c989nUIzMoUa_fdxZPwev8TomB0w,QU0C VERTU,513,I,95,59,False,False,True,False,Grandmaster
GalaxyShadows,0910,746,w-tI9_2vWe7f_JrhDTeT52G0Nbr-naAdwtor0k-DDIWo3wGnUFCOMag6qw,Y thật lòng 2 ng,253,I,128,89,False,False,True,False,Grandmaster
Tuấn Tuổi Trẻ,5282,214,8Ooai6gmY3onha_spw3Cs2dkpe4XpnAWLC2X5yG7aoDyIe0rb2WWrW7tPw,Tuấn Tuôi Trẻ,451,I,113,70,False,False,True,False,Grandmaster
Pepsi1,0209,267,oVUaTvXn32k-twUQ7V_GR-RSd2WcreFhQb0APOFRPpGaXm5GPBe80IFJHg,FBA Pepsi1,511,I,137,94,False,False,True,False,Grandmaster
um okay,ad1,40,y9Nb2KIUO4uYEmQtMLPBP7VmvNFhNdALO9JOJsgvgULSvylC4M4-qZEwpA,em an gi ckua,273,I,128,97,False,False,False,False,Grandmaster
SsBơ,SsBơ,1,3hpEbY3MjjZApJXf1WKzt1ZTIohPga-DFTfyZpCzh6WASoVadHKZ0Gzi6w,,272,I,188,152,False,False,True,True,Grandmaster
Quân Đóm,VN2,460,_hZaJxGBUlOp-I7EXAb6Brh_jrvU2wpYzU7HE2UBv-_ugUO76pGXL-t-fw,Quân Đóm,507,I,149,115,False,False,False,True,Grandmaster
Giám Đốc Nam,6641,332,zDPSqiLDAgjoCjmiQavvY3CPXSF79x5MNU4LZ1KhW03t3I2Crvdk4fzYKQ,Nguyễn Hữu Nam,374,I,112,82,False,False,True,True,Grandmaster
9 Năm,LeoTĐ,213,CunemuAUJKWJuInmLOgz-TnP89-3YekdeLNXB0s0_tjGuYZq5nzWXqHzoQ,9 Năm,459,I,166,126,False,False,True,True,Grandmaster
Đen Nên Đổi Tên,VN2,363,BJvCp6agO5bczhcY0KkkfGmLYV7hRcHMzkaX80J0w6VCMYttIQGc6tVPCQ,Đen Nên Đổi Tên,268,I,208,181,True,False,False,False,Grandmaster
AnhBeo,18194,175,r13aCom3awQWHaMuuAIHGi8ZM-oMIulvPm5nrGd4-5aE-qj___ntBB6_pg,MỡMàngNhiNhố,234,I,142,118,False,False,True,False,Grandmaster
phattran97,VN2,1,E_akJ37GH1IqiAHWEFmmIC-Msvip2N_BpkDv-5lwz4jbCPm_KzJcbQLTVg,PhïÐïëu,455,I,125,94,False,False,False,False,Grandmaster
º oO Tiến Oo º,81100,817,ENE5kQdRjiLpkUhBKCQyYWBoRDC0hCFvXb6Rrl6QbxIVRYsPy0IsawSIiw,º oO Tiến Oo º,277,I,131,110,False,False,True,True,Grandmaster
Bạc Xỉu Lóng,VN2,451,ykvzcC1JrmoyP6X56Bj24wk9G1ibpwkpYVOdRE5hKozfTTtMN3CpMhinUw,Bạc Xỉu Lóng,485,I,167,149,False,False,True,False,Grandmaster
Sâu Ngủ,Yuumi,5,3j_LzjIUraB_Idxu0cp9yZ3deezHCwp4nRjDtx-O12RPlfyJz08sFCgODA,OK ANH GIOI NHAT,457,I,139,95,False,False,False,True,Grandmaster
MIẾN CAY,VN2,387,yp8yNo_81gd9pLpW8Vc5g3JulsycZQGaFdvdOsxKefOBjURpCEg5Qd8EiQ,MIẾN CAY,235,I,111,87,False,False,True,False,Grandmaster
sneako,2901,56,T-vqU32Cq93qryXFs-sqfjkObL6o5I5KOrzusJqIVxaGWzDk892NGczEzQ,Sneako,275,I,82,60,False,False,False,False,Grandmaster
Aptos,APT,546,4Z3EPat84xgksXFqGGGWc2oDsId9PT1bhzMHafwg9SD04HkQh6c1MF2oYg,first strike,447,I,79,45,False,False,False,True,Grandmaster
Mikasa Yeager,1502,211,zDqQuSmOXa72YVL7P0QmQIPgJG5jFYcdDT1ZLIgkXAbGrKXNM0JVXqsMlQ,temprhitengewonn,500,I,156,129,False,False,True,False,Grandmaster
Hoa Thần Vũ,4444,41,bfPsLo7EFrnJJ6I_fUjyXQMBYgcLxWUC8F7bocyNuF99lsoVIcQtnqShVg,Hoa Thần Vũ,376,I,205,168,False,False,True,False,Grandmaster
Nangosu,1694,56,TyJbZ8Ty1hyqYAqRki8KXsjVeRfyFvkYWj8Ob26UNNLfmoXea3sJNYnYiw,Nangosu,377,I,76,43,False,False,True,True,Grandmaster
Rosallie,VN2,90,PZ6NVP4DwPibqNI8Ft1g95gBOtOFeUQqTB7kFw9kBsyz2GtDzJAVbs3rDg,Rosallie,290,I,229,198,False,False,True,False,Grandmaster
linnealeia,vn1,96,XGuqeRJAt-vQfzYEkg3ghB4ScCRUnUePAcg910NS_Mc3VROlF6F-ONjY1A,LinneaLeia,318,I,89,44,False,False,False,True,Grandmaster
maybe7,23506,543,GFR81VRS__6hKaKjZX-0GrQsKT6Z10Aieb3-x7cuXtYZx0L_wzIAZCfafw,maybe7,424,I,95,55,False,False,True,False,Grandmaster
QuangKhangSL,VN2,443,6sYq0AtCLg3Km1aSmVbIQXtFARJCramFfQXc3PGj1ef48-QnL9CLhOT7tQ,QuangKhangSL,352,I,177,133,False,False,True,False,Grandmaster
Gà Con 88,VN2,140,PqrX9sG7WIwf2SDvzMTR2tWogrPqkm4gSb-SlFK-fQ72q3aqAIDyeola0A,Gà Con 88,269,I,95,60,False,False,True,False,Grandmaster
lovelyne,0809,11,XOO_X1pcJI8gGfJQy9PZDXvpZSqpEe6PyEFBqmixhS4Obt1aQzfYTuy8RA,lovelyne,311,I,101,79,False,False,True,False,Grandmaster
Đức Hào,DuHa,1,G6NPa3ZsATX-trxRkCagXh5HdozY6EY2zwNsWCRo_y0uPJjIz_s1hyTglg,,386,I,67,35,False,False,True,False,Grandmaster
KND Succulento,nano1,169,8Uub03Q4SPSpn0ezj_qNC5xMyL114lD9fEyYmmN9tQkkOggq2xJQBaycVQ,KND Succulento,468,I,91,66,False,False,False,False,Grandmaster
Zap,1305,476,fSAbcS14x9JtglhVF_vNvMW9oJrhVlOSFhOE2janUrS4fLOa4yHQTdvCYQ,Zappp,502,I,171,136,False,False,True,True,Grandmaster
Malzahaha,VN2,366,8Fs0RS6jp3a5EsIcbLpAcXMR-ehAQnLj8ZpGItz2MXgcwZ3FZ4IKVfQg-A,Malzahaha,301,I,175,142,False,False,True,False,Grandmaster
EmNguyên TryHard,9999,238,CbC5jMBipaLawiYXNtg8D9GrvuhKP8HndSqkLuyPDqpByqFCC2cppSNJDA,Fb Thai Nguyên,356,I,183,133,False,False,True,False,Grandmaster
Vĩnh Dạ Chi Thần,TMQ,1,ngDJZVjz1geE_nO3573qpR1f7Ce92H-yT82A_qxDvZCx1fRhxOwB0kQr5w,,308,I,205,149,False,False,True,True,Grandmaster
PhaNuocChanh,netem,531,qIGPNCL_u2GnwZihZmqXYBpxRKWl256bC6CqprESuYv_PDxusezMkiUVyw,PhaNuocChanh,278,I,172,121,False,False,True,False,Grandmaster
my breath is ur,14n14,473,ZfGZxKg6ZaX7Eb0PSQEWUP99y-zj_QC-36wxYHSl3UQ5SURGp8uModQhqQ,Lovely Night,402,I,132,106,False,False,True,False,Grandmaster
wishgosky,146,24,N2LLVWCuqq7u0JSnYl-qdniPLBCfb10lOFWvBBQpPQk-1MjKs6lSATRHvg,,503,I,175,123,False,False,True,True,Grandmaster
HùngCM,18112,535,96XlAd-Py_DFlYXhzV7zwO6ODo9YTvSGfj661uIVk0AStgMoGBuDShx2IA,SOS HùngCM,308,I,85,51,False,False,False,False,Grandmaster
VN Style1,VN199,74,uI_ud2SCoalOrK16aDVeYjxotr3RwE1ui8QHMUA-r7Bo4UGD9_gPa1II9w,VN Style1,502,I,313,270,False,False,True,True,Grandmaster
Chocobo,1304,332,ilbp0gWob-MMDZCgpKSE5sd_XVktkY6bLfr1W-rJXynR5wVlOFcpjVPpkw,Ich1ban,232,I,136,118,False,False,True,False,Grandmaster
TahP,0312,198,VS29hmFRx_VjneiwO6gIfBCgiGgwkC-7d-a5pwhy9BVk7QWf9P1MVtg91A,Tah16,246,I,157,137,False,False,True,True,Grandmaster
TrọngPhúc,297,49,sJamRHmQqLMvtHjZiORde1DkYGGauCBjn-TiBIsK9jvJw9OQBBzw-UPTnA,3day 1k diem,337,I,160,101,False,False,True,True,Grandmaster
RubyXYZ,0811,324,D6FLGCv2R_LGQ0odrXYhKPTMcOXpdi26FYdKmKXi4M6uyUyUrH1DnGZQlQ,RubyXYZ,331,I,59,35,False,False,True,False,Grandmaster
Xiaomeow,1610,325,a893Xz67o_qzzw6c2_StpW-Svqm_sYXJe74M8fYfr1d6HtI99y0pOmaMlg,G0Ds,284,I,132,114,False,False,True,False,Grandmaster
Agginn,01i,467,Nwoe4-Ib2LB5elKZEjdSLx3R9NdUs03u3sTNoB3LY-D2jjNT7yeoaop7qw,Agginn,306,I,156,125,False,False,True,True,Grandmaster
VN 17611,Trung,382,5AusPYm1Nep4StJ3iKPsVNOBjrbTCvk-yUf7227PLg53I2Ibe1O8_QQJIA,Liwis Storm,246,I,146,112,False,False,True,False,Grandmaster
NHUTNE,0701,493,eWT_6NA5a1izqe13ztEmL_NNrFGhtZSr69DpzucrEVRv7rUGhWllPn-vsw,N H U T N E,427,I,161,142,False,False,True,False,Grandmaster
nu khung,2510,1,iSjCjBNqeRDE5Zzou62Uak0e2Ra5H21i_nECOfIfSJBczL37_O6ge_AAEg,,245,I,86,68,False,False,False,True,Grandmaster
LLG Navkot,VN2,143,FDPcYnPYT4xAjZvcLCmUWTU_zqLuZYRklP1jWE30aPvD4T8mGb7cVSPBQg,LLG Navkot,291,I,120,77,False,False,True,False,Grandmaster
GucciiPeekk,2222,259,p35ML399A7-tzXnvP2TJ37THxbVqNJPWOFmTBkwaU3dyyTH_gMgaNTvhHA,Mark Ear,321,I,155,124,False,False,False,False,Grandmaster
pr0pr0996vn,8178,1,oZNGfxF-jRFZP3T4TSUmvLvjRijTGkMca5e74Ag0YFWZ6KkpByE6TI4O-A,,340,I,219,204,False,False,True,False,Grandmaster
Keiithy,1999,1,5bVIqxWZs36QQckYwsulVsXaSWWdeQIxUg0CqssI9lIki4DZO1s1iTeGZA,GD Keith,344,I,158,124,False,False,True,True,Grandmaster
